##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	28_4D_mbnl_S20_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	12428766
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1201	68-69	-0.08260887643592696
1201	70-71	-0.030468459600427877
1201	72-73	0.01974028852536236
1201	74-75	-0.033643321007467364
1201	76-77	-0.004949531496670545
1201	78-79	0.034418396049666455
1201	80-81	0.10776568827701993
1201	82-83	0.03763157920239735
1201	84-85	0.05750774424186744
1201	86-87	0.16203644482366997
1201	88-89	0.2191805881764921
1201	90-91	0.14172933962577616
1201	92-93	0.19398567806304357
1201	94-95	0.08559795460421071
1201	96-97	0.19411797147218834
1201	98-99	0.4701219532473715
1201	100-101	0.2867771263902199
1202	1	-0.08159040885526636
1202	2	-0.08341062950027123
1202	3	-0.38733631142652314
1202	4	-0.3398129447741667
1202	5	0.02397960782003139
1202	6	-0.2175539718274635
1202	7	-0.22386454421790347
1202	8	-0.007264717651807473
1202	9	-0.0010412800965369229
1202	10-11	6.863008042898855E-4
1202	12-13	0.004936303096229722
1202	14-15	0.03206955518793819
1202	16-17	0.02643691346605692
1202	18-19	-0.007829279778839293
1202	20-21	-0.0669009837318768
1202	22-23	-0.016368771468798116
1202	24-25	-0.04553667027483499
1202	26-27	-0.033469223788948455
1202	28-29	-0.011505230611618344
1202	30-31	-0.05599869580818506
1202	32-33	-0.027340689391081696
1202	34-35	-8.849926141678566E-4
1202	36-37	-0.013877935361897187
1202	38-39	0.05783398720526378
1202	40-41	0.012483540395123782
1202	42-43	0.036889602230395724
1202	44-45	0.0617497904793467
1202	46-47	0.04426160254111977
1202	48-49	0.01226990584381582
1202	50-51	-0.0032602738189169145
1202	52-53	0.042579375634510086
1202	54-55	0.021199910631459318
1202	56-57	-0.014074118276596437
1202	58-59	-0.024211972488174638
1202	60-61	0.021762109688587827
1202	62-63	0.018330628378613767
1202	64-65	0.05417775036630701
1202	66-67	0.009455515441260331
1202	68-69	0.006003892441782455
1202	70-71	0.06357491812471494
1202	72-73	0.015459904186627682
1202	74-75	0.07913253151047428
1202	76-77	0.09629846393394104
1202	78-79	0.09265169158219067
1202	80-81	0.1481217510092705
1202	82-83	0.13291831892180994
1202	84-85	0.15051458758408387
1202	86-87	0.19898970398182314
1202	88-89	0.3632437378163189
1202	90-91	0.19538286762992385
1202	92-93	0.17559451610890164
1202	94-95	0.20134806834686714
1202	96-97	0.3034385234933126
1202	98-99	0.484148354313902
1202	100-101	0.3534279969695149
1203	1	-0.11136375424252876
1203	2	-0.11193932573216614
1203	3	-0.33792098939686355
1203	4	-0.23088886245452755
1203	5	-0.005497911864367211
1203	6	-0.1671893772740347
1203	7	-0.2810420311714168
1203	8	-0.05033321911250965
1203	9	-0.08487948715765725
1203	10-11	-0.0067347223135172385
1203	12-13	0.014968932294351589
1203	14-15	-0.00871407964115889
1203	16-17	0.032572093158080406
1203	18-19	-0.014338263193103273
1203	20-21	-0.015435049893930852
1203	22-23	0.008597386199099333
1203	24-25	0.016536519554144036
1203	26-27	-0.0670537649208569
1203	28-29	-0.03200044267782687
1203	30-31	0.022130828985872597
1203	32-33	0.0069370814652955914
1203	34-35	-0.01230135475704941
1203	36-37	-0.011843666540393372
1203	38-39	-0.03135106294252665
1203	40-41	-0.0034139757018394334
1203	42-43	0.011327294424880563
1203	44-45	0.004138396424821167
1203	46-47	-0.0637892366255457
1203	48-49	-0.04973120804540798
1203	50-51	-0.06338985910928585
1203	52-53	0.002984071611336958
1203	54-55	0.013442493032506775
1203	56-57	-0.009796297380844976
1203	58-59	-0.04901489274735127
1203	60-61	-0.05018756885977638
1203	62-63	-0.04151468677511616
1203	64-65	-0.037833273242902976
1203	66-67	-0.05403924158744644
1203	68-69	-0.016337219084036292
1203	70-71	0.004510393575088756
1203	72-73	0.007158765521495525
1203	74-75	0.030386494083337823
1203	76-77	-0.019158827591461147
1203	78-79	0.00688364080942705
1203	80-81	0.030089516865558608
1203	82-83	0.085619012724095
1203	84-85	0.058594468831678626
1203	86-87	0.06831235245537925
1203	88-89	0.1965670766407186
1203	90-91	0.15985558802544375
1203	92-93	0.17245448946229658
1203	94-95	0.12946000879283304
1203	96-97	0.2266728361826722
1203	98-99	0.381643112369062
1203	100-101	0.2943049889053455
1204	1	-0.2051513491846002
1204	2	-0.06792500251213696
1204	3	-0.36489989439318293
1204	4	-0.18443985560029574
1204	5	0.024978608988220685
1204	6	-0.18648106368591044
1204	7	-0.22548076076777335
1204	8	-0.09159532767503009
1204	9	-0.12927492490102566
1204	10-11	-0.0939242106767253
1204	12-13	-0.06955408291975118
1204	14-15	-0.06551932656091708
1204	16-17	0.0189981552014018
1204	18-19	-0.07188840003490071
1204	20-21	-0.10140635504765072
1204	22-23	-0.0480932783743242
1204	24-25	-0.013621339025071677
1204	26-27	-0.05858826642138837
1204	28-29	-0.01720700104895201
1204	30-31	-0.007446452736651565
1204	32-33	-0.06688634922436165
1204	34-35	-0.07377501706552891
1204	36-37	-0.041848552735508804
1204	38-39	-0.031378619549961684
1204	40-41	-0.10261349913074014
1204	42-43	-0.068306035303479
1204	44-45	0.014837377079139458
1204	46-47	-0.05094757173076658
1204	48-49	-0.041512950084836575
1204	50-51	-0.05668683613214398
1204	52-53	-0.04211487484622012
1204	54-55	-0.05686251646162077
1204	56-57	-0.05357941080131923
1204	58-59	-0.08299505608021462
1204	60-61	-0.07337205582555129
1204	62-63	-0.0964603276732845
1204	64-65	-0.08880452267953842
1204	66-67	-0.022800085082273824
1204	68-69	-0.02751894963222412
1204	70-71	-0.0030126085632318222
1204	72-73	-0.00407273197789948
1204	74-75	-0.027750012742714603
1204	76-77	-0.07416615181162456
1204	78-79	-0.014757708346614606
1204	80-81	0.05285680202837284
1204	82-83	0.06610851195375034
1204	84-85	0.03859594436823244
1204	86-87	0.1396560588499156
1204	88-89	0.1724713013226662
1204	90-91	0.1361848285899825
1204	92-93	0.11773276361238061
1204	94-95	0.15348092031661054
1204	96-97	0.24340372672011767
1204	98-99	0.4238582850202022
1204	100-101	0.2457070256127878
1205	1	-0.09490000655675246
1205	2	-0.06249871772528337
1205	3	-0.26606129551461066
1205	4	-0.1753104926813478
1205	5	0.1384040585903037
1205	6	-0.0845661672924507
1205	7	-0.09029503868622157
1205	8	-0.041474768415497465
1205	9	-0.005387359486803689
1205	10-11	0.015569654693983637
1205	12-13	0.04198862859895769
1205	14-15	0.023588215207652752
1205	16-17	0.09680107167706353
1205	18-19	0.02149334710062334
1205	20-21	0.0036378839907982297
1205	22-23	0.009114262281350705
1205	24-25	-0.034323965217460284
1205	26-27	-0.04278693824333857
1205	28-29	-0.009005055822420616
1205	30-31	0.023951639835679828
1205	32-33	-0.04065107995899808
1205	34-35	-0.02089252269372821
1205	36-37	-0.047124262959997054
1205	38-39	-0.07715341052154656
1205	40-41	-0.044105312687015896
1205	42-43	-0.02530677275880322
1205	44-45	0.02743456737861294
1205	46-47	-0.060389908918082824
1205	48-49	0.028514850443812634
1205	50-51	-0.018440785280070315
1205	52-53	-0.022351635503817135
1205	54-55	5.992367794576126E-4
1205	56-57	-0.022629513574855764
1205	58-59	-0.052822426024818014
1205	60-61	-0.04392827225836271
1205	62-63	-0.0068735275546671915
1205	64-65	-0.0037367196021662608
1205	66-67	-0.04455369691758193
1205	68-69	-0.01007150225469644
1205	70-71	0.033039090068648136
1205	72-73	-0.029647649379313634
1205	74-75	-0.022970886543859592
1205	76-77	0.010227554072457679
1205	78-79	0.05985088319949483
1205	80-81	0.11636802832609305
1205	82-83	0.07396473574486606
1205	84-85	0.046844310084175333
1205	86-87	0.1771416201535203
1205	88-89	0.24295845427620577
1205	90-91	0.1470702013361489
1205	92-93	0.14681760046512693
1205	94-95	0.18646773053700372
1205	96-97	0.3145226367721392
1205	98-99	0.4865772786995137
1205	100-101	0.4396656717413805
1206	1	-0.1415875030560656
1206	2	-0.11344806535356966
1206	3	-0.2189809385011472
1206	4	-0.27491610459391325
1206	5	0.06371222691634415
1206	6	-0.07423559651665101
1206	7	-0.19119197488340234
1206	8	-6.76591789641634E-4
1206	9	-0.025335719676050417
1206	10-11	-0.025598437511909822
1206	12-13	-0.031539783676620914
1206	14-15	-0.011602482732740782
1206	16-17	0.046132554688291805
1206	18-19	-0.02127482328568675
1206	20-21	-0.0777272730026084
1206	22-23	-0.03463024286128302
1206	24-25	-0.03145857850053346
1206	26-27	-0.05464122420271167
1206	28-29	-0.0236416089277256
1206	30-31	-0.019313873160641037
1206	32-33	-0.12675837670656165
1206	34-35	-0.052158309086500765
1206	36-37	-0.06541920916003363
1206	38-39	0.005295724225696574
1206	40-41	-0.09055494644152873
1206	42-43	-0.037307145643360684
1206	44-45	-0.016023427685368574
1206	46-47	-0.07390103219755417
1206	48-49	-0.042020325064569874
1206	50-51	-0.07782015183851598
1206	52-53	-0.017054920060566303
1206	54-55	0.008254219860603484
1206	56-57	-0.01210978222407988
1206	58-59	-0.00574847698544545
1206	60-61	-0.08513972404442427
1206	62-63	-0.05048287379639049
1206	64-65	-0.008042114403480127
1206	66-67	0.006423006023069888
1206	68-69	-0.007722873995916757
1206	70-71	0.017308720070815298
1206	72-73	-0.029980707357765368
1206	74-75	-0.022736568552453207
1206	76-77	-0.12855387329985746
1206	78-79	0.0026840107021186554
1206	80-81	0.07033602527407368
1206	82-83	0.04066441366191498
1206	84-85	0.02344921578786341
1206	86-87	0.13491033302418742
1206	88-89	0.23312897454025006
1206	90-91	0.13875461331248573
1206	92-93	0.10461143212420154
1206	94-95	0.11014482269550285
1206	96-97	0.18795052689183933
1206	98-99	0.4456709773030383
1206	100-101	0.2794550272190435
1207	1	-0.06852857381648647
1207	2	-0.05706359945991224
1207	3	-0.24808415391930083
1207	4	-0.21785923851562927
1207	5	-0.0623754098392979
1207	6	-0.15752909330583975
1207	7	-0.32309831953355683
1207	8	-0.22732378691640065
1207	9	-0.03778038243618198
1207	10-11	-0.0086680922250153
1207	12-13	-0.029414653412253244
1207	14-15	-0.027516354332163928
1207	16-17	0.03428426571149856
1207	18-19	-0.019502810411992755
1207	20-21	-0.08795818866308736
1207	22-23	-0.026938170464923417
1207	24-25	-0.03704374106226993
1207	26-27	-0.043365653663308024
1207	28-29	-0.060050518288697674
1207	30-31	-0.021593955109658225
1207	32-33	-0.10354074635343125
1207	34-35	-0.09326620095156812
1207	36-37	-0.05755700398863439
1207	38-39	-0.07690396544175826
1207	40-41	-0.1109761231847628
1207	42-43	-0.126699484557399
1207	44-45	-0.016385386081147146
1207	46-47	-0.042054104876001475
1207	48-49	-0.01990395777347942
1207	50-51	-0.03197339150505485
1207	52-53	-0.026348564329886415
1207	54-55	-0.05008689389534737
1207	56-57	-0.08913101117060762
1207	58-59	-0.07755711019180467
1207	60-61	-0.06626069014077274
1207	62-63	-0.11005606705740689
1207	64-65	-0.04857577791544543
1207	66-67	-0.03007505859273607
1207	68-69	-0.05861742296615091
1207	70-71	-0.0525671508130543
1207	72-73	-0.056784847882141776
1207	74-75	-0.03866040091357803
1207	76-77	-0.09238742050539628
1207	78-79	0.015292551986995306
1207	80-81	0.0731551744385257
1207	82-83	0.03234624516234419
1207	84-85	0.043818005869397325
1207	86-87	0.12354682062473898
1207	88-89	0.24750985643245826
1207	90-91	0.1762425856829779
1207	92-93	0.10285289924724594
1207	94-95	0.1338459928216409
1207	96-97	0.21191955684318486
1207	98-99	0.4292491146601094
1207	100-101	0.3210771955906324
1208	1	-0.13969014054714535
1208	2	-0.01966659276929761
1208	3	-0.40366850245795405
1208	4	-0.25863848984518967
1208	5	-0.18784145166506505
1208	6	-0.17938122932230272
1208	7	-0.3248015471402894
1208	8	-0.24236602416060293
1208	9	-0.050129738883128994
1208	10-11	-0.09643398671750703
1208	12-13	-0.037687473216379885
1208	14-15	-0.04780863706017158
1208	16-17	0.005018190777867915
1208	18-19	-0.03743771849496369
1208	20-21	-0.12260837073677777
1208	22-23	-0.13987182546487986
1208	24-25	-0.09229070370684411
1208	26-27	-0.10508935567182931
1208	28-29	-0.07485748663491876
1208	30-31	-0.08091187696906132
1208	32-33	-0.10501398914719573
1208	34-35	-0.10083611620172661
1208	36-37	-0.18815742029160987
1208	38-39	-0.12274398171501844
1208	40-41	-0.12404997814075358
1208	42-43	-0.15516634456760414
1208	44-45	-0.04843809423064016
1208	46-47	-0.13913499640275262
1208	48-49	-0.14127878798459648
1208	50-51	-0.10838182779277616
1208	52-53	-0.05967880074351939
1208	54-55	-0.17256881618398978
1208	56-57	-0.12904367647074366
1208	58-59	-0.10985830331864577
1208	60-61	-0.1895471192603182
1208	62-63	-0.1612181542958595
1208	64-65	-0.11577991698968759
1208	66-67	-0.1359558486024781
1208	68-69	-0.16913310257121594
1208	70-71	-0.18590613510568232
1208	72-73	-0.14131872845738513
1208	74-75	-0.08821548877872232
1208	76-77	-0.08998347081651303
1208	78-79	-0.011526862518863368
1208	80-81	-0.10167232150234895
1208	82-83	-0.03389160646808875
1208	84-85	-0.041432636782509746
1208	86-87	0.015002710968339272
1208	88-89	0.10555147737477455
1208	90-91	0.025381141369436477
1208	92-93	0.11960106285366123
1208	94-95	0.09511420513831581
1208	96-97	0.10625082252305162
1208	98-99	0.3540910039635463
1208	100-101	0.09660532600188532
1209	1	-5.201487629769019E-4
1209	2	-0.023576462425697997
1209	3	-0.2930920937143142
1209	4	-0.2980905830065197
1209	5	-0.0357487396919538
1209	6	-0.23924969241420513
1209	7	-0.21580681697212611
1209	8	-0.22100933725515404
1209	9	-0.10340592762923251
1209	10-11	-0.09655531679969442
1209	12-13	-0.05193070337173111
1209	14-15	-0.03468221006969685
1209	16-17	-0.048267963147381465
1209	18-19	-0.07970992593006798
1209	20-21	-0.21783154542115568
1209	22-23	-0.08391276853267016
1209	24-25	-0.10170965983905234
1209	26-27	-0.06661562942244359
1209	28-29	-0.0582732524643248
1209	30-31	-0.10807592226334606
1209	32-33	-0.13841221437589013
1209	34-35	-0.1439818695907107
1209	36-37	-0.105162023190978
1209	38-39	-0.09811850787016851
1209	40-41	-0.11416071425946939
1209	42-43	-0.03439262731947679
1209	44-45	-0.003394545730039056
1209	46-47	-0.09987734403681259
1209	48-49	-0.06537632415709993
1209	50-51	-0.0902042529982765
1209	52-53	-0.08319248740054519
1209	54-55	-0.0760197738255286
1209	56-57	-0.10157666930525977
1209	58-59	-0.16740863870721512
1209	60-61	-0.22834075250618469
1209	62-63	-0.16229116880598582
1209	64-65	-0.10387759265113061
1209	66-67	-0.12688353694188947
1209	68-69	-0.11231991548350351
1209	70-71	-0.0030514061124478076
1209	72-73	-0.07238611203247558
1209	74-75	-0.11161472710123377
1209	76-77	-0.09766078309120019
1209	78-79	-0.042959688892075576
1209	80-81	0.001754623081971829
1209	82-83	-0.0680435087614768
1209	84-85	-0.015091844121755571
1209	86-87	-9.680813861905335E-4
1209	88-89	0.13610902164542438
1209	90-91	0.07038907132669436
1209	92-93	0.021239709102019333
1209	94-95	0.04077022211191661
1209	96-97	0.020505279511283447
1209	98-99	0.33717354708606706
1209	100-101	0.24498277801532709
1210	1	0.007659266740652981
1210	2	-0.08310667527935323
1210	3	-0.3027828402916697
1210	4	-0.3241106920710948
1210	5	-0.03119422940979888
1210	6	-0.1960737952300633
1210	7	-0.31661427501727246
1210	8	-0.220082623594962
1210	9	-0.1631276620981552
1210	10-11	-0.13523191360770426
1210	12-13	-0.07631529769209067
1210	14-15	-0.03370278578254471
1210	16-17	-0.03569607857436807
1210	18-19	-0.1229833979785937
1210	20-21	-0.1428627194713954
1210	22-23	-0.17600675752177608
1210	24-25	-0.11190300707666978
1210	26-27	-0.18131814423742298
1210	28-29	-0.15253071404409724
1210	30-31	-0.13928606351546335
1210	32-33	-0.09938683545270521
1210	34-35	-0.14926527420987412
1210	36-37	-0.14909817254453372
1210	38-39	-0.08796346574776237
1210	40-41	-0.12332745193047856
1210	42-43	-0.10226600400406483
1210	44-45	-0.03775118820853862
1210	46-47	-0.14941260725613148
1210	48-49	-0.23412656042017232
1210	50-51	-0.08256388564434047
1210	52-53	-0.07996742325819639
1210	54-55	-0.1422049845512774
1210	56-57	-0.15241564123921592
1210	58-59	-0.12159164125852584
1210	60-61	-0.21113616309155248
1210	62-63	-0.19955811677767343
1210	64-65	-0.11471580933543635
1210	66-67	-0.14214573103924977
1210	68-69	-0.16357166454315575
1210	70-71	-0.15215737240724536
1210	72-73	-0.2801856387046655
1210	74-75	-0.21829354615250907
1210	76-77	-0.36045918710784264
1210	78-79	-0.08133824172220017
1210	80-81	-0.027154232718451965
1210	82-83	-0.06586148367780709
1210	84-85	-0.07117794350082107
1210	86-87	-0.06474830044248847
1210	88-89	0.1271797036017972
1210	90-91	0.06696036545196193
1210	92-93	0.025322845849167663
1210	94-95	-0.0011984757606882113
1210	96-97	0.007608987725276961
1210	98-99	0.3115199012486869
1210	100-101	0.13757323076617922
1211	1	-0.03164959949496904
1211	2	-0.001504246985948754
1211	3	-0.32959370947376243
1211	4	-0.31702759551696147
1211	5	-0.09727007224189776
1211	6	-0.27213364560412856
1211	7	-0.2891933544552927
1211	8	-0.3436133054012771
1211	9	-0.13961318165635817
1211	10-11	-0.17799926556912027
1211	12-13	-0.08129163347680901
1211	14-15	-0.024413170057130174
1211	16-17	-0.050273389641233734
1211	18-19	-0.10994632774534097
1211	20-21	-0.17547941096608355
1211	22-23	-0.14821297222296437
1211	24-25	-0.10876143693109697
1211	26-27	-0.09417619383759757
1211	28-29	-0.10594340146821679
1211	30-31	-0.08490748363062295
1211	32-33	-0.08495059182241249
1211	34-35	-0.06291711288695723
1211	36-37	-0.03316565845056374
1211	38-39	-0.006760293302797038
1211	40-41	-0.05668117216603008
1211	42-43	-0.039943588405066066
1211	44-45	-0.03672871320453197
1211	46-47	-0.08170904400046908
1211	48-49	-0.1074819496851731
1211	50-51	-0.06156870071654197
1211	52-53	-0.05686006043809044
1211	54-55	-0.0997509089746842
1211	56-57	-0.07295200419068237
1211	58-59	-0.057626198391233174
1211	60-61	-0.1542367875663686
1211	62-63	-0.08167466059325079
1211	64-65	-0.09940510316707218
1211	66-67	-0.05922471946960428
1211	68-69	-0.08321675798546835
1211	70-71	-0.03348576650977009
1211	72-73	-0.047476317186252004
1211	74-75	-0.04679207413964548
1211	76-77	-0.0781492158902708
1211	78-79	0.025152977204903948
1211	80-81	0.0431891362008372
1211	82-83	-0.02064728674877614
1211	84-85	0.0207091009858118
1211	86-87	0.06076002014717119
1211	88-89	0.17460419779808944
1211	90-91	0.10018769170899589
1211	92-93	0.07608687130820613
1211	94-95	0.06580102819752653
1211	96-97	0.09460984290841168
1211	98-99	0.3849063042368499
1211	100-101	0.22013724004607127
1212	1	-0.0653209930497276
1212	2	-0.07519071777734254
1212	3	-0.15726985899786428
1212	4	-0.3000448506384572
1212	5	-0.11848213818128528
1212	6	-0.18389535510161892
1212	7	-0.27325409499715647
1212	8	-0.1846978823052794
1212	9	-0.1105901605015589
1212	10-11	-0.1266350738806139
1212	12-13	-0.07464571867881631
1212	14-15	-0.052169436566373406
1212	16-17	-0.006823094783172223
1212	18-19	-0.0523394118991618
1212	20-21	-0.13113308791775324
1212	22-23	-0.12279838515620156
1212	24-25	-0.08766242961143433
1212	26-27	-0.13049805593082198
1212	28-29	-0.11812093455527162
1212	30-31	-0.07796471200287414
1212	32-33	-0.12030486390499817
1212	34-35	-0.10507446884547988
1212	36-37	-0.10771968126159237
1212	38-39	-0.10689594696354732
1212	40-41	-0.07205934897898914
1212	42-43	-0.06321271904921844
1212	44-45	-0.0882219632359309
1212	46-47	-0.1116860347461639
1212	48-49	-0.10390482786568356
1212	50-51	-0.07536410849093755
1212	52-53	-0.003987783622342533
1212	54-55	-0.043056017069815766
1212	56-57	-0.0498175881967029
1212	58-59	-0.04608082517035683
1212	60-61	-0.03775818729142344
1212	62-63	-0.09243814863395272
1212	64-65	-0.08748897568604264
1212	66-67	-0.04538711977380672
1212	68-69	-0.027583277705190312
1212	70-71	-0.02105250398460612
1212	72-73	-0.09129516971884044
1212	74-75	-0.056835173453485766
1212	76-77	-0.14044923027412892
1212	78-79	-0.06383601728939681
1212	80-81	0.0662954454318907
1212	82-83	0.05290790528134437
1212	84-85	0.08084998688968881
1212	86-87	-0.032067549438153264
1212	88-89	0.15762824922701668
1212	90-91	0.0715631502531977
1212	92-93	0.08233875518821776
1212	94-95	0.09841202699192309
1212	96-97	0.1646189711715209
1212	98-99	0.3539413703073677
1212	100-101	0.3212895474166757
1213	1	0.015123895607544569
1213	2	-0.04223649512978156
1213	3	-0.1146239417084729
1213	4	-0.20953765942268632
1213	5	-0.06303880234602133
1213	6	-0.1279832723599128
1213	7	-0.1659337205486935
1213	8	-0.18868378902541139
1213	9	-0.06118301571784457
1213	10-11	-0.0723100375465009
1213	12-13	-0.05049040790692061
1213	14-15	0.005458448572511543
1213	16-17	-0.017208166196127195
1213	18-19	-0.04278369604646315
1213	20-21	-0.11140808578327466
1213	22-23	-0.08014050310761434
1213	24-25	-0.09609152855776415
1213	26-27	-0.10155134048852688
1213	28-29	-0.12964703251947896
1213	30-31	-0.07210306261874422
1213	32-33	-0.09618928652039216
1213	34-35	-0.07313365930419735
1213	36-37	-0.03176772547049467
1213	38-39	-0.015262961793112595
1213	40-41	-0.046367551396279794
1213	42-43	-0.052659637648730495
1213	44-45	0.012353123414094114
1213	46-47	-0.01082799652211719
1213	48-49	-0.08494895800436097
1213	50-51	-0.04361108374788358
1213	52-53	-0.020806256117531063
1213	54-55	-0.04281472443030765
1213	56-57	-0.05617926863726552
1213	58-59	-0.020160219045806116
1213	60-61	-0.03795570768836143
1213	62-63	-0.02171731739455396
1213	64-65	-0.01602822296455031
1213	66-67	-0.028893018092489342
1213	68-69	-0.049152390796379564
1213	70-71	0.017154659424981844
1213	72-73	-0.13493509683056715
1213	74-75	-0.041233926446729185
1213	76-77	-0.08648239765724952
1213	78-79	0.04374140972345231
1213	80-81	0.028556197987199994
1213	82-83	-0.002688539522495148
1213	84-85	2.759509893479617E-5
1213	86-87	0.05423977160583604
1213	88-89	0.1631938357383831
1213	90-91	0.020639820797640596
1213	92-93	0.1281633714254582
1213	94-95	0.08270018885703934
1213	96-97	0.18237816936279216
1213	98-99	0.3152688197116902
1213	100-101	0.2310571821254399
1214	1	-0.001232782427280199
1214	2	-0.06889326866228984
1214	3	-0.1682920182716927
1214	4	-0.1723406759500392
1214	5	0.017878233318270986
1214	6	-0.15874721189395302
1214	7	-0.20024048057224064
1214	8	-0.17808468293787172
1214	9	-0.06318616178931791
1214	10-11	-0.1138339856372852
1214	12-13	-0.051272416072905
1214	14-15	-0.03615926021824123
1214	16-17	0.03754034475579715
1214	18-19	-0.05602928403426688
1214	20-21	-0.13295296469595286
1214	22-23	-0.1002308196685604
1214	24-25	-0.08025259174808497
1214	26-27	-0.1477680267254442
1214	28-29	-0.13552566115730968
1214	30-31	-0.11662855005348405
1214	32-33	-0.14743640256780566
1214	34-35	-0.10758267444003167
1214	36-37	-0.08934221172714985
1214	38-39	-0.057374742924807265
1214	40-41	-0.1616946954352798
1214	42-43	-0.059318404477700426
1214	44-45	-0.06109259701950265
1214	46-47	-0.07445395109591146
1214	48-49	-0.07698304651736265
1214	50-51	-0.07775411215924777
1214	52-53	-0.04980846172062314
1214	54-55	-0.005601237623629629
1214	56-57	-0.12294571700049062
1214	58-59	-0.12297045270883444
1214	60-61	-0.09805121423553231
1214	62-63	-0.12150456745467864
1214	64-65	-0.06281376844587783
1214	66-67	-0.06603678385427258
1214	68-69	-0.07649509850705982
1214	70-71	0.03712605122791501
1214	72-73	-0.015733171465775797
1214	74-75	-0.07111798236413591
1214	76-77	-0.12765574158495951
1214	78-79	-0.03956922195404644
1214	80-81	0.02597883261410061
1214	82-83	0.01163258626040431
1214	84-85	0.019411327156042546
1214	86-87	0.03297802864742039
1214	88-89	0.16361632914995283
1214	90-91	0.030399900606880692
1214	92-93	0.09351783563575111
1214	94-95	0.09350932052454652
1214	96-97	0.13801819082236477
1214	98-99	0.3473964867633157
1214	100-101	0.2513088525288367
1215	1	0.031150427027256455
1215	2	-0.025842902325521777
1215	3	-0.09495427962283287
1215	4	-0.19548100346703734
1215	5	-0.007106199025358251
1215	6	-0.08188108048968701
1215	7	-0.1174564867728023
1215	8	-0.135035310281296
1215	9	-0.07916288317463938
1215	10-11	-0.09601754817951758
1215	12-13	-0.037784946380156725
1215	14-15	0.001338918034733183
1215	16-17	0.03637707647538946
1215	18-19	-0.01634252515408008
1215	20-21	-0.16635676651637255
1215	22-23	-0.08928410742510096
1215	24-25	-0.05093124219789047
1215	26-27	-0.1290924699333118
1215	28-29	-0.09858709046689995
1215	30-31	-0.07000176308527273
1215	32-33	-0.11807290441605289
1215	34-35	-0.076470216340212
1215	36-37	-0.08788564217616113
1215	38-39	-0.08440474875440174
1215	40-41	-0.15651149393018926
1215	42-43	-0.10386169249921551
1215	44-45	-0.10379782510223379
1215	46-47	-0.11173542425992622
1215	48-49	-0.11493243838508249
1215	50-51	-0.07055382266708676
1215	52-53	-0.05600819806414137
1215	54-55	-0.045141014641792765
1215	56-57	-0.0697936806185453
1215	58-59	-0.10398056174867065
1215	60-61	-0.12482750038893187
1215	62-63	-0.08133322386656516
1215	64-65	-0.06408534786743303
1215	66-67	-0.09267776388792726
1215	68-69	-0.09140295123040687
1215	70-71	-0.06860061053659194
1215	72-73	-0.053802881443644424
1215	74-75	-0.09883379314093332
1215	76-77	-0.17366007071834133
1215	78-79	-0.12900764359243055
1215	80-81	-0.04380981160863939
1215	82-83	-0.007623528185064288
1215	84-85	0.0024440722306948715
1215	86-87	0.008101244991479462
1215	88-89	0.11512092657698503
1215	90-91	-0.05362594501497142
1215	92-93	0.03812620970997216
1215	94-95	0.03276531904064939
1215	96-97	0.1615167400492865
1215	98-99	0.3812190419788095
1215	100-101	0.2907878494417986
1216	1	0.04902097889206303
1216	2	-0.05346407942197473
1216	3	-0.08024920897771182
1216	4	-0.27607645628780375
1216	5	-0.00294849961367305
1216	6	-0.11498684829919625
1216	7	-0.19270612651645536
1216	8	-0.08715943012733618
1216	9	-0.05688183869451535
1216	10-11	-0.0905209531543818
1216	12-13	-0.042891583274766276
1216	14-15	0.009689051479000454
1216	16-17	0.008745342695476666
1216	18-19	-0.008949502791686825
1216	20-21	-0.1643058069417762
1216	22-23	-0.14019335364064744
1216	24-25	-0.07283239845526168
1216	26-27	-0.08526672869243157
1216	28-29	-0.1400215100973483
1216	30-31	-0.07604780512474463
1216	32-33	-0.0707264838428614
1216	34-35	-0.061151901434094214
1216	36-37	-0.06353180094021837
1216	38-39	-0.050788560643276526
1216	40-41	-0.004300347054474685
1216	42-43	-0.030302112592572428
1216	44-45	0.011199945888343166
1216	46-47	-0.017137546703573037
1216	48-49	-0.034021605704033675
1216	50-51	-0.021740569127722154
1216	52-53	0.0021388440919807294
1216	54-55	0.02507316328040332
1216	56-57	-0.015597762965072093
1216	58-59	-0.054898641884989274
1216	60-61	0.035704882385743986
1216	62-63	-0.010123504979112852
1216	64-65	-0.052509800532604345
1216	66-67	-0.007381793256328706
1216	68-69	-0.0014799024263609795
1216	70-71	0.0565930119059459
1216	72-73	-0.031926728525988324
1216	74-75	-0.0444243841306573
1216	76-77	-0.15762140819849435
1216	78-79	-0.055684810222608405
1216	80-81	0.07944491972419598
1216	82-83	0.03345456739940289
1216	84-85	0.08828893537561555
1216	86-87	0.08416266152400453
1216	88-89	0.2147332245460234
1216	90-91	0.07215065693846867
1216	92-93	0.11076156340796928
1216	94-95	0.07364888635648015
1216	96-97	0.11663386590204539
1216	98-99	0.28817521066292784
